attack_summary_attack_config,attack_summary_attack_rounds,attack_summary_is_malicious_client,attack_summary_total_attacks_performed,client_id,detection_summary_average_suspicion_score,detection_summary_clean_verdicts,detection_summary_detection_accuracy,detection_summary_poisoned_verdicts,detection_summary_total_bucket_evaluations,model_summary_dataset,model_summary_model_length,model_summary_test_samples,model_summary_training_samples,model_summary_validation_samples,session_metadata_client_id,session_metadata_end_time,session_metadata_experiment_name,session_metadata_session_id,session_metadata_start_time,session_metadata_total_duration,timestamp,training_summary_accuracy_trend,training_summary_average_accuracy,training_summary_average_loss,training_summary_final_accuracy,training_summary_total_rounds
None,,False,0,45,0,0,0,0,0,mnist,212542,10000,1080,6000,45,1764275964.1371582,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153803,session_1764275884_45,1764275884.1440613,79.99309778213501,1764275964.1373048,declining,0.0,0.0,0,1
None,,False,0,43,0,0,0,0,0,mnist,212542,10000,1080,6000,43,1764275964.236478,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153803,session_1764275884_43,1764275884.27145,79.96502923965454,1764275964.2366521,declining,0.0,0.0,0,1
None,,False,0,44,0,0,0,0,0,mnist,212542,10000,1080,6000,44,1764275964.236898,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153803,session_1764275884_44,1764275884.1276252,80.1092734336853,1764275964.2371538,declining,0.0,0.0,0,1
None,,False,0,47,0,0,0,0,0,mnist,212542,10000,1080,6000,47,1764275964.2370565,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153803,session_1764275884_47,1764275884.5183272,79.71872973442078,1764275964.237293,declining,0.0,0.0,0,1
None,,False,0,49,0,0,0,0,0,mnist,212542,10000,1080,6000,49,1764275964.2388444,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153803,session_1764275884_49,1764275884.1352713,80.10357403755188,1764275964.2391317,declining,0.0,0.0,0,1
None,,False,0,46,0,0,0,0,0,mnist,212542,10000,1080,6000,46,1764275964.6541932,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153803,session_1764275884_46,1764275884.3432388,80.31095671653748,1764275964.6545713,declining,0.0,0.0,0,1
