attacks_performed,bucket_evaluations_completed,client_id,experiment_name,final_model_accuracy,memory_usage_mb,session_id,system_info_attack_type,system_info_dataset,system_info_is_malicious,system_info_num_buckets,system_info_num_clients,timestamp,total_execution_time,training_rounds_completed
0,16,41,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_154318,0.1447,1905.63671875,session_1764276199_41,none,mnist,False,2,50,1764278183.5566463,1983.8088104724884,20
0,16,38,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_154318,0.1447,1828.3046875,session_1764276199_38,none,mnist,False,2,50,1764278183.6257923,1983.824056148529,20
0,16,40,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_154318,0,1877.2265625,session_1764276199_40,none,mnist,False,2,50,1764278183.7316494,1984.4670314788818,19
0,16,46,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_154318,0.1447,1831.3046875,session_1764276200_46,none,mnist,False,2,50,1764278183.73321,1983.6823105812073,20
0,16,42,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_154318,0,1841.5546875,session_1764276199_42,none,mnist,False,2,50,1764278183.7372987,1983.8302659988403,19
0,32,44,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_154318,0,1875.7109375,session_1764276199_44,none,mnist,False,2,50,1764278186.2190843,1986.373165845871,19
0,48,47,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_154318,0,1881.59375,session_1764276200_47,none,mnist,False,2,50,1764278186.7179377,1986.4875688552856,19
