client_id,data_samples_used,is_malicious,model_parameters_count,round,timestamp,training_accuracy,training_epochs,training_loss,training_time,val_accuracy,val_loss
40,1080,False,212542,1,1764276255.767017,0.24444444477558136,1,2.3195431232452393,13.24130654335022,0.5221666693687439,1.9176136255264282
47,1080,False,212542,1,1764276255.8697772,0.2509259283542633,1,2.3087024688720703,13.33981728553772,0.5961666703224182,1.896870493888855
38,1080,False,212542,1,1764276255.9503527,0.2638888955116272,1,2.3629064559936523,13.440405130386353,0.4441666603088379,2.059340238571167
44,1080,False,212542,1,1764276256.1185384,0.2518518567085266,1,2.3432657718658447,13.610259056091309,0.7103333473205566,1.9114214181900024
42,1080,False,212542,1,1764276256.7344427,0.22499999403953552,1,2.3539938926696777,14.225976705551147,0.3641666769981384,2.035662889480591
46,1080,False,212542,1,1764276257.7349823,0.2212962955236435,1,2.3456461429595947,15.19251823425293,0.4633333384990692,2.0022897720336914
41,1080,False,212542,1,1764276258.1101742,0.25,1,2.367244243621826,15.592864513397217,0.6188333630561829,2.0262601375579834
47,1080,False,212542,2,1764276461.3135288,0.11944444477558136,1,2.3028602600097656,11.360896587371826,0.09266666322946548,2.297783374786377
42,1080,False,212542,2,1764276461.5540938,0.11388888955116272,1,2.301795244216919,11.604504823684692,0.10433333367109299,2.2932448387145996
44,1080,False,212542,2,1764276461.791939,0.10925926268100739,1,2.3042938709259033,11.850172996520996,0.15333333611488342,2.3011934757232666
41,1080,False,212542,2,1764276464.9407706,0.1120370402932167,1,2.3042361736297607,13.995853424072266,0.10483333468437195,2.2996227741241455
40,1080,False,212542,2,1764276466.3785343,0.10740740597248077,1,2.303896188735962,15.50951337814331,0.14949999749660492,2.2987241744995117
46,1080,False,212542,2,1764276469.1922784,0.10833333432674408,1,2.3021228313446045,7.8394598960876465,0.09816666692495346,2.2931735515594482
38,1080,False,212542,2,1764276471.881265,0.12962962687015533,1,2.3031492233276367,20.999094247817993,0.10249999910593033,2.298332929611206
44,1080,False,212542,3,1764276664.4534516,0.0962962955236435,1,2.286485433578491,12.603028059005737,0.1014999970793724,2.2428767681121826
40,1080,False,212542,3,1764276667.532492,0.1120370402932167,1,2.284541606903076,15.622765302658081,0.14883333444595337,2.218398332595825
42,1080,False,212542,3,1764276671.597503,0.10185185074806213,1,2.2684924602508545,7.8657684326171875,0.26383334398269653,2.1951093673706055
46,1080,False,212542,3,1764276671.9098024,0.11759259551763535,1,2.275348663330078,7.560561418533325,0.09933333098888397,2.20668363571167
38,1080,False,212542,3,1764276672.015484,0.11574073880910873,1,2.2793662548065186,8.038727045059204,0.09700000286102295,2.2193410396575928
47,1080,False,212542,3,1764276672.5197263,0.1120370402932167,1,2.2780778408050537,8.019438982009888,0.09266666322946548,2.223935604095459
41,1080,False,212542,3,1764276672.5678217,0.12314815074205399,1,2.2820165157318115,7.312488079071045,0.24050000309944153,2.2089271545410156
38,1080,False,212542,4,1764276864.5183854,0.2351851910352707,1,2.0540084838867188,12.6863694190979,0.4191666543483734,1.765938639640808
42,1080,False,212542,4,1764276864.7002368,0.24074074625968933,1,2.020219564437866,12.869180917739868,0.4009999930858612,1.607353687286377
47,1080,False,212542,4,1764276865.1089623,0.24351851642131805,1,2.033897876739502,13.286332130432129,0.559333324432373,1.6064133644104004
46,1080,False,212542,4,1764276865.1929119,0.24537037312984467,1,2.0248634815216064,12.99717664718628,0.3955000042915344,1.6253068447113037
44,1080,False,212542,4,1764276867.4558864,0.21666666865348816,1,2.0551846027374268,15.62754487991333,0.4583333432674408,1.633180022239685
41,1080,False,212542,4,1764276872.7110047,0.23981481790542603,1,2.024874448776245,8.372639656066895,0.453000009059906,1.517362117767334
40,1080,False,212542,4,1764276872.9703512,0.23796296119689941,1,2.0561535358428955,8.78180456161499,0.4241666793823242,1.6151491403579712
42,1080,False,212542,5,1764277062.15897,0.5351851582527161,1,1.44704008102417,11.570632696151733,0.6606666445732117,1.1120036840438843
38,1080,False,212542,5,1764277062.310462,0.5166666507720947,1,1.4372763633728027,11.685063362121582,0.6378333568572998,1.1403101682662964
47,1080,False,212542,5,1764277062.900002,0.5527777671813965,1,1.407605528831482,12.54560923576355,0.6691666841506958,1.1205112934112549
44,1080,False,212542,5,1764277062.9368188,0.5212963223457336,1,1.421316146850586,12.581686973571777,0.6474999785423279,1.1436684131622314
40,1080,False,212542,5,1764277070.489083,0.5166666507720947,1,1.4797399044036865,8.297504901885986,0.6128333210945129,1.1944526433944702
46,1080,False,212542,5,1764277070.692822,0.5009258985519409,1,1.494612216949463,6.925121545791626,0.6526666879653931,1.1968833208084106
41,1080,False,212542,5,1764277070.880388,0.5175926089286804,1,1.4631271362304688,7.138736724853516,0.6691666841506958,1.0723206996917725
46,1080,False,212542,6,1764277261.347675,0.5907407402992249,1,1.2792108058929443,11.363250970840454,0.6826666593551636,1.0143972635269165
38,1080,False,212542,6,1764277261.5292127,0.6240741014480591,1,1.211129069328308,11.536656618118286,0.6811666488647461,1.0154491662979126
47,1080,False,212542,6,1764277261.979703,0.6296296119689941,1,1.1216877698898315,11.98787236213684,0.684499979019165,0.9705254435539246
42,1080,False,212542,6,1764277262.229007,0.625,1,1.2009880542755127,11.9601891040802,0.652999997138977,1.050564169883728
40,1080,False,212542,6,1764277270.5903006,0.6185185313224792,1,1.190070390701294,20.60413408279419,0.7116666436195374,0.936669111251831
41,1080,False,212542,6,1764277270.6993937,0.6194444298744202,1,1.1825774908065796,7.811537504196167,0.6949999928474426,0.9798786044120789
44,1080,False,212542,6,1764277270.7360532,0.6111111044883728,1,1.1656041145324707,6.63115930557251,0.6983333230018616,0.9719001650810242
42,1080,False,212542,7,1764277462.08561,0.6518518328666687,1,1.0655986070632935,12.091513872146606,0.6741666793823242,1.017514944076538
44,1080,False,212542,7,1764277462.0967085,0.6787037253379822,1,1.0446058511734009,12.115150213241577,0.734499990940094,0.8938498497009277
47,1080,False,212542,7,1764277462.0980988,0.6768518686294556,1,1.0120785236358643,12.112682819366455,0.6986666917800903,0.9349292516708374
46,1080,False,212542,7,1764277462.263061,0.6759259104728699,1,1.0345304012298584,11.958189487457275,0.722000002861023,0.8805350065231323
40,1080,False,212542,7,1764277464.053699,0.654629647731781,1,1.0658038854599,13.788667917251587,0.7059999704360962,0.9135236740112305
38,1080,False,212542,7,1764277470.1500573,0.6777777671813965,1,1.044861078262329,6.942859411239624,0.6968333125114441,0.9326831698417664
41,1080,False,212542,7,1764277470.2293863,0.6388888955116272,1,1.0626115798950195,8.092841148376465,0.6976666450500488,0.9262408018112183
42,1080,False,212542,8,1764277662.622837,0.6962962746620178,1,0.981793224811554,12.320545196533203,0.7386666536331177,0.7940803170204163
47,1080,False,212542,8,1764277662.6459885,0.7129629850387573,1,0.8817610740661621,12.221224546432495,0.7266666889190674,0.8385568857192993
44,1080,False,212542,8,1764277662.8212802,0.6925926208496094,1,0.9185330867767334,12.503198146820068,0.7450000047683716,0.7793024182319641
40,1080,False,212542,8,1764277663.0306702,0.6787037253379822,1,1.0021309852600098,12.709972858428955,0.7455000281333923,0.7993003129959106
41,1080,False,212542,8,1764277664.058728,0.6935185194015503,1,0.9653468132019043,13.97498631477356,0.7458333373069763,0.8088628053665161
