client_id,data_samples_used,is_malicious,model_parameters_count,round,timestamp,training_accuracy,training_epochs,training_loss,training_time,val_accuracy,val_loss
10,1080,False,212542,1,1764276256.2448008,0.2101851850748062,1,2.375753402709961,13.711374759674072,0.45633333921432495,2.13604998588562
14,1080,False,212542,1,1764276256.6374364,0.31388887763023376,1,2.3243236541748047,14.079833507537842,0.5440000295639038,1.9229713678359985
10,1080,False,212542,2,1764276465.535388,0.13518518209457397,1,2.298521041870117,14.70634412765503,0.09799999743700027,2.298189163208008
14,1080,False,212542,2,1764276469.778024,0.1398148089647293,1,2.3024234771728516,8.18223786354065,0.23399999737739563,2.2970809936523438
14,1080,False,212542,3,1764276664.2597637,0.12222222238779068,1,2.269512891769409,13.117547750473022,0.15299999713897705,2.2121121883392334
10,1080,False,212542,3,1764276672.2943618,0.11574073880910873,1,2.279766321182251,8.95207667350769,0.18533332645893097,2.2526001930236816
14,1080,False,212542,4,1764276864.304077,0.26944443583488464,1,2.0310704708099365,12.46684980392456,0.4124999940395355,1.6313636302947998
10,1080,False,212542,4,1764276867.973697,0.27222222089767456,1,2.063912868499756,15.828612089157104,0.3553333282470703,1.644487977027893
10,1080,False,212542,5,1764277070.8226595,0.5287036895751953,1,1.4321972131729126,6.921096086502075,0.6728333234786987,1.1071490049362183
14,1080,False,212542,5,1764277072.2996492,0.5361111164093018,1,1.4772807359695435,9.301779747009277,0.6521666646003723,1.1403965950012207
14,1080,False,212542,6,1764277270.06631,0.6064814925193787,1,1.2144579887390137,7.793260812759399,0.6776666641235352,1.0041213035583496
10,1080,False,212542,6,1764277270.6822789,0.625,1,1.131016731262207,6.932955741882324,0.6700000166893005,0.9607217907905579
14,1080,False,212542,7,1764277463.8528275,0.6703703999519348,1,1.0456410646438599,12.86342716217041,0.7133333086967468,0.8852959871292114
10,1080,False,212542,7,1764277470.4648008,0.6740740537643433,1,0.9988052845001221,7.835212469100952,0.7243333458900452,0.8611563444137573
14,1080,False,212542,8,1764277662.8869653,0.6861110925674438,1,0.9305576086044312,12.5798921585083,0.7014999985694885,0.8899742960929871
10,1080,False,212542,8,1764277670.1721225,0.6916666626930237,1,0.9315043687820435,7.226224660873413,0.737333357334137,0.8162903785705566
14,1080,False,212542,9,1764277870.2063432,0.7370370626449585,1,0.8655685186386108,7.546005487442017,0.7699999809265137,0.7417478561401367
10,1080,False,212542,9,1764277870.5707626,0.7231481671333313,1,0.8566160202026367,7.309058666229248,0.7423333525657654,0.7457770705223083
10,1080,True,212542,10,1764278063.882817,0.9296296238899231,1,0.5476107001304626,12.788005828857422,0.11216666549444199,27.54996109008789
14,1080,True,212542,10,1764278070.402591,0.9222221970558167,1,0.5813814401626587,6.850285768508911,0.10866666585206985,24.86912727355957
