attack_summary_attack_config,attack_summary_attack_rounds,attack_summary_is_malicious_client,attack_summary_total_attacks_performed,client_id,detection_summary_average_suspicion_score,detection_summary_clean_verdicts,detection_summary_detection_accuracy,detection_summary_poisoned_verdicts,detection_summary_total_bucket_evaluations,model_summary_dataset,model_summary_model_length,model_summary_test_samples,model_summary_training_samples,model_summary_validation_samples,session_metadata_client_id,session_metadata_end_time,session_metadata_experiment_name,session_metadata_session_id,session_metadata_start_time,session_metadata_total_duration,timestamp,training_summary_accuracy_trend,training_summary_average_accuracy,training_summary_average_loss,training_summary_final_accuracy,training_summary_total_rounds
None,,False,0,18,0,0,0,0,0,mnist,212542,10000,1080,6000,18,1764275964.2368252,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153758,session_1764275880_18,1764275880.4971435,83.73968291282654,1764275964.2370667,declining,0.0,0.0,0,1
None,,False,0,19,0,0,0,0,0,mnist,212542,10000,1080,6000,19,1764275964.237678,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153758,session_1764275880_19,1764275880.1430345,84.09464406967163,1764275964.2379158,declining,0.0,0.0,0,1
None,,False,0,16,0,0,0,0,0,mnist,212542,10000,1080,6000,16,1764275967.1697562,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153758,session_1764275879_16,1764275879.6809187,87.48883867263794,1764275967.170048,declining,0.0,0.0,0,1
