attacks_performed,bucket_evaluations_completed,client_id,experiment_name,final_model_accuracy,memory_usage_mb,session_id,system_info_attack_type,system_info_dataset,system_info_is_malicious,system_info_num_buckets,system_info_num_clients,timestamp,total_execution_time,training_rounds_completed
0,0,18,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153758,0,1119.82421875,session_1764275880_18,none,mnist,False,2,50,1764275964.2379045,83.74067759513855,1
0,0,19,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153758,0,1122.80078125,session_1764275880_19,none,mnist,False,2,50,1764275964.2389052,84.09577918052673,1
0,0,16,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153758,0,1165.86328125,session_1764275879_16,none,mnist,False,2,50,1764275967.1712716,87.49030613899231,1
