bucket_id,client_id,evaluation_time,flags_kurt,flags_mad,flags_mag_shift,flags_magnitude,flags_skew,flags_spat,flags_spat_shift,flags_spec,flags_temp,flags_temp_shift,is_malicious,metrics_consecutive_anomalies,metrics_eps,metrics_kurt,metrics_mad95,metrics_mag_shift,metrics_magnitude,metrics_phi_s,metrics_phi_t,metrics_skew,metrics_spat_shift,metrics_temp_shift,round,suspicion_score,thresholds_eps,thresholds_mad95,thresholds_phi_s,thresholds_phi_t,timestamp,verdict
0,32,0.002368927001953125,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0.741671496591108,377.82077046798344,8428118967539.119,8428.11896753912,1.0,1.0,0.20466552125396817,0.0,0.0,1,0.1,inf,inf,-inf,-inf,1764276336.0030558,Clean
1,32,0.0015616416931152344,False,False,False,False,False,False,True,False,False,True,False,0.0,0.0,0.6809445837627486,769885005481.0414,0.056387993208483395,8903.363682641062,0.04820542485187148,0.04820542485187148,0.3030773024053428,0.9517945751481285,0.9517945751481285,1,0.2,inf,inf,-inf,-inf,1764276336.0439646,Clean
2,32,0.0022420883178710938,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.13249268760142652,35.02823416822774,0.13160126382302345,10075.057595552766,0.0675674970976634,0.10652221311287252,0.10865071295897079,0.019362072245791916,0.05831678826100104,1,0.1,1e-06,619555607273.6451,-0.07226261224573421,-0.050676767725436334,1764276336.0719416,Clean
3,32,0.0022041797637939453,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.6506692029476011,7.620145210306494,0.025077225270211622,9822.403106618707,0.028955834258591384,0.015665387927739405,0.11158081506043033,0.03861166283907201,0.09085682518513312,1,0.0,1e-06,525841237784.33997,-0.12616674954983764,-0.11711542113787232,1764276336.1041648,Clean
4,32,0.003393888473510742,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.4505506795151879,4.367487901153122,0.05986414367452653,9234.39335581491,0.02044763897110154,0.011220748262362972,0.25734064543874935,0.008508195287489844,0.004444639665376433,1,0.0,1e-06,461931003331.10846,-0.15079240874858815,-0.1470308240456641,1764276336.1377017,Clean
5,32,0.002482891082763672,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.518514542170661,4.06989781266535,0.011353349068729271,9339.234647021442,0.0009467415773903983,-0.021976770551568683,0.40896798612488255,0.019500897393711143,0.033197518813931653,1,0.1,1e-06,415233368805.25696,-0.1665491880790764,-0.169677737279563,1764276336.1824756,Clean
6,32,0.0025365352630615234,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.45020763057067414,3.2583957318935406,0.11242068925209647,10389.157843126764,0.018645710990733127,-0.034621494847463664,0.18559122931108585,0.01769896941334273,0.012644724295894982,1,0.1,1e-06,379387204255.02246,-0.17048857819684798,-0.18464358502999595,1764276336.2180245,Clean
7,32,0.0026025772094726562,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.3491796183888889,2.874396930900136,0.06463362293689227,9717.668932462188,0.024829130354639576,0.02995231108188286,0.15356368029586684,0.006183419363906449,0.06457380592934653,1,0.0,1e-06,350851158546.51074,-0.17016838508702897,-0.18156555557216564,1764276336.2533693,Clean
8,32,0.0025708675384521484,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.28402769009794415,2.769199392674859,0.06158667241317528,10316.147825625489,0.016365780019325572,-0.02137419095790749,0.02352314729285105,0.008463350335314004,0.05132650203979035,1,0.1,1e-06,327494293133.55646,-0.16971934158991142,-0.18572448630377547,1764276336.288293,Clean
9,32,0.0025815963745117188,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.434686159933666,2.5385117164567528,0.04946722583520547,9805.83661138586,0.032677317443551984,0.10622503821395488,0.2371418845805352,0.016311537424226412,0.12759922917186237,1,0.0,1e-06,307954002221.773,-0.16603118713314435,-0.17176234773713894,1764276336.3241374,Clean
10,32,0.0026361942291259766,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.22806916950676603,2.5034990555237315,1.3773690599374548e-05,9805.701548826306,0.04612011288576108,0.057385108590820647,0.26042817929386,0.013442795442209096,0.04883992962313423,1,0.0,1e-06,291315923592.2871,-0.16063916309426232,-0.16470261764686017,1764276336.3614728,Clean
11,32,0.0025615692138671875,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.5240318782800166,2.405917865310711,0.020546207178124852,10007.171524375372,0.03213660921208495,0.04778350300594087,0.05851525475135955,0.01398350367367613,0.009601605584879776,1,0.0,1e-06,276942058391.1144,-0.15702323228296783,-0.1592091627365012,1764276336.3984,Clean
12,32,0.0025937557220458984,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.3655915185906795,2.3364055514151403,0.05510860607768951,9455.690250886642,0.03770285949052079,0.07867312039741718,0.26498361908408175,0.005566250278435839,0.03088961739147631,1,0.0,1e-06,264372684365.89536,-0.15290877822168597,-0.15128803189718976,1764276336.434431,Clean
13,32,0.002712249755859375,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.635410996807666,2.2535789893926634,0.05421726940473674,9968.35195662676,0.03629555795682692,0.02318439274183574,0.1334269207071349,0.0014073015336938666,0.05548872765558144,1,0.1,1e-06,253267490662.778,-0.14910129026376154,-0.14894898368014703,1764276336.470803,Clean
14,32,0.0027430057525634766,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.28304364772854385,2.0212997284824916,0.02490320182115409,9720.108076026563,0.02668846440767183,-0.016179795081948202,0.03684198876125128,0.009607093549155094,0.03936418782378394,1,0.0,1e-06,243368728235.78516,-0.14627403804455696,-0.15017925474605892,1764276336.5084145,Clean
15,32,0.0026099681854248047,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.5343216191873652,2.225993975096301,0.02931854066810489,10005.087459951952,0.01578446627755783,0.007820163859489273,0.055089285034142385,0.010903998130113998,0.023999958941437475,1,0.0,1e-06,234477300658.79797,-0.1443889052605557,-0.14879692330163796,1764276336.545593,Clean
0,33,0.002146482467651367,False,False,True,False,False,False,False,False,False,True,False,0.0,0.0,-0.9370562418238593,42.69766054876191,1150439538086.2747,1150.4395380862748,1.0,0.47576509146881313,0.04439256719238574,0.0,0.5242349085311868,2,0.2,inf,inf,-inf,-inf,1764276544.9005768,Clean
0,37,0.002537250518798828,False,False,True,False,False,False,False,False,False,True,False,0.0,0.0,-0.9370562418238593,42.69766054876191,1150439538086.2747,1150.4395380862748,1.0,0.47576509146881313,0.04439256719238574,0.0,0.5242349085311868,2,0.2,inf,inf,-inf,-inf,1764276544.9371338,Clean
1,33,0.0013651847839355469,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,-0.965081202457621,35102347134.43694,0.09190387886153321,1044.7096821403836,0.8678497389043753,0.8678497389043753,0.08650915964510034,0.13215026109562467,0.3920846474355622,2,0.1,inf,inf,-inf,-inf,1764276544.941212,Clean
1,37,0.0012733936309814453,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,-0.965081202457621,35102347134.43694,0.09190387886153321,1044.7096821403836,0.8678497389043753,0.8678497389043753,0.08650915964510034,0.13215026109562467,0.3920846474355622,2,0.1,inf,inf,-inf,-inf,1764276544.9658337,Clean
