client_id,data_samples_used,is_malicious,model_parameters_count,round,timestamp,training_accuracy,training_epochs,training_loss,training_time,val_accuracy,val_loss
20,1080,False,212542,1,1764276257.5665696,0.28425925970077515,1,2.3341617584228516,15.03822636604309,0.5903333425521851,1.94227933883667
21,1080,False,212542,1,1764276265.8826532,0.23148147761821747,1,2.3171002864837646,9.38852858543396,0.6188333630561829,1.9193308353424072
30,1080,False,212542,1,1764276266.6778102,0.19629628956317902,1,2.353039026260376,10.643550157546997,0.4711666703224182,2.043276309967041
20,1080,False,212542,2,1764276461.228174,0.1120370402932167,1,2.3043110370635986,11.279947757720947,0.09916666895151138,2.297922372817993
21,1080,False,212542,2,1764276463.6127288,0.10370370000600815,1,2.301957845687866,12.840142250061035,0.10050000250339508,2.2946836948394775
30,1080,False,212542,2,1764276463.9280531,0.1111111119389534,1,2.3049612045288086,13.095191478729248,0.09783333539962769,2.301156520843506
20,1080,False,212542,3,1764276664.065246,0.12777778506278992,1,2.276925563812256,12.18864107131958,0.1821666657924652,2.196991443634033
30,1080,False,212542,3,1764276664.3339868,0.0972222238779068,1,2.2854626178741455,12.618095636367798,0.1014999970793724,2.229642152786255
21,1080,False,212542,3,1764276673.6709056,0.11574073880910873,1,2.2746453285217285,10.599199533462524,0.10083333402872086,2.2235803604125977
21,1080,False,212542,4,1764276865.3600032,0.25,1,2.0551018714904785,13.522360801696777,0.5103333592414856,1.6514660120010376
20,1080,False,212542,4,1764276866.020895,0.2638888955116272,1,1.9975192546844482,13.825645208358765,0.4648333191871643,1.5345040559768677
30,1080,False,212542,4,1764276872.9412556,0.24074074625968933,1,2.10543155670166,8.480201959609985,0.4090000092983246,1.7423460483551025
21,1080,False,212542,5,1764277063.6524158,0.5074074268341064,1,1.4584077596664429,13.064336061477661,0.6501666903495789,1.0944424867630005
30,1080,False,212542,5,1764277065.1648192,0.5157407522201538,1,1.506666660308838,14.591876983642578,0.6813333630561829,1.1572716236114502
20,1080,False,212542,5,1764277070.5743356,0.5527777671813965,1,1.3946038484573364,7.470994472503662,0.6006666421890259,1.2023621797561646
21,1080,False,212542,6,1764277263.6647038,0.6083333492279053,1,1.1858627796173096,13.393479108810425,0.7080000042915344,0.9615058302879333
30,1080,False,212542,6,1764277270.0751224,0.6064814925193787,1,1.2136905193328857,7.710709571838379,0.6993333101272583,0.9853755831718445
20,1080,False,212542,6,1764277270.5393157,0.645370364189148,1,1.1109353303909302,7.196743011474609,0.7120000123977661,0.9689810276031494
21,1080,False,212542,7,1764277462.8780878,0.6333333253860474,1,1.081976056098938,12.560970067977905,0.7398333549499512,0.8350251317024231
30,1080,False,212542,7,1764277463.0184987,0.6361111402511597,1,1.0973401069641113,13.042506456375122,0.7103333473205566,0.8877630233764648
20,1080,False,212542,7,1764277470.323588,0.6592592597007751,1,1.02958345413208,7.140348196029663,0.6951666474342346,0.9370235800743103
30,1080,False,212542,8,1764277663.1751232,0.6814814805984497,1,0.9892591834068298,12.824822187423706,0.7511666417121887,0.7938555479049683
20,1080,False,212542,8,1764277663.3865526,0.7083333134651184,1,0.9001471996307373,13.076881170272827,0.7393333315849304,0.8092082738876343
21,1080,False,212542,8,1764277664.115988,0.6824073791503906,1,0.9613709449768066,13.753824234008789,0.7456666827201843,0.7558154463768005
30,1080,False,212542,9,1764277863.3677442,0.6879629492759705,1,0.9067868590354919,12.479682445526123,0.7663333415985107,0.7633560299873352
20,1080,False,212542,9,1764277863.8104653,0.7259259223937988,1,0.8205927014350891,12.998222589492798,0.768666684627533,0.7322789430618286
21,1080,False,212542,9,1764277864.2300656,0.7074074149131775,1,0.8809317946434021,13.443220376968384,0.7683333158493042,0.7403817772865295
20,1080,False,212542,10,1764278063.8475926,0.769444465637207,1,0.7872216105461121,12.855663061141968,0.7828333377838135,0.743910551071167
21,1080,False,212542,10,1764278070.3138218,0.7370370626449585,1,0.7943025827407837,7.728290557861328,0.7928333282470703,0.664578914642334
30,1080,False,212542,10,1764278070.5174613,0.7277777791023254,1,0.8547013401985168,7.115927219390869,0.7776666879653931,0.6951866745948792
