attacks_performed,bucket_evaluations_completed,client_id,experiment_name,final_model_accuracy,memory_usage_mb,session_id,system_info_attack_type,system_info_dataset,system_info_is_malicious,system_info_num_buckets,system_info_num_clients,timestamp,total_execution_time,training_rounds_completed
1,0,1,dataset_mnist_clients_50_buckets_2_eps_1.0_attack_label_flip_poison_1.0_20251127_154309,0,1851.828125,session_1764276190_1,label_flip,mnist,True,2,50,1764278183.6473148,1992.740041255951,19
1,0,2,dataset_mnist_clients_50_buckets_2_eps_1.0_attack_label_flip_poison_1.0_20251127_154309,0.1447,1926.83203125,session_1764276191_2,label_flip,mnist,True,2,50,1764278183.6836128,1992.184645652771,20
