attack_summary_attack_config_poison_ratio,attack_summary_attack_config_source_class,attack_summary_attack_config_target_class,attack_summary_attack_config_type,attack_summary_attack_rounds,attack_summary_is_malicious_client,attack_summary_total_attacks_performed,client_id,detection_summary_average_suspicion_score,detection_summary_clean_verdicts,detection_summary_detection_accuracy,detection_summary_poisoned_verdicts,detection_summary_total_bucket_evaluations,model_summary_dataset,model_summary_model_length,model_summary_test_samples,model_summary_training_samples,model_summary_validation_samples,session_metadata_client_id,session_metadata_end_time,session_metadata_experiment_name,session_metadata_session_id,session_metadata_start_time,session_metadata_total_duration,timestamp,training_summary_accuracy_trend,training_summary_average_accuracy,training_summary_average_loss,training_summary_final_accuracy,training_summary_total_rounds
1.0,None,1,label_flip,10,True,1,7,0.05,16,1.0,0,16,mnist,212542,10000,1080,6000,7,1764278183.568463,dataset_mnist_clients_50_buckets_2_eps_1.0_attack_label_flip_poison_1.0_20251127_154312,session_1764276193_7,1764276193.8843143,1989.6841490268707,1764278183.5687292,improving,0.5167555555555556,1.3881362814672782,0.7911,10
1.0,None,1,label_flip,10,True,1,11,0.10187500000000001,29,0.90625,3,32,mnist,212542,10000,1080,6000,11,1764278183.5762494,dataset_mnist_clients_50_buckets_2_eps_1.0_attack_label_flip_poison_1.0_20251127_154312,session_1764276194_11,1764276194.39593,1989.1803197860718,1764278183.5766091,improving,0.5167555555555556,1.3881362814672782,0.7911,10
1.0,None,1,label_flip,10,True,1,8,0.055,30,0.9375,2,32,mnist,212542,10000,1080,6000,8,1764278183.62516,dataset_mnist_clients_50_buckets_2_eps_1.0_attack_label_flip_poison_1.0_20251127_154312,session_1764276193_8,1764276193.9579837,1989.6671764850616,1764278183.6253479,declining,0.47955000000000003,1.804238221421172,0.1447,10
1.0,None,1,label_flip,10,True,1,12,0.0975,14,0.875,2,16,mnist,212542,10000,1080,6000,12,1764278183.6412833,dataset_mnist_clients_50_buckets_2_eps_1.0_attack_label_flip_poison_1.0_20251127_154312,session_1764276194_12,1764276194.1427755,1989.498507976532,1764278183.6415257,improving,0.5167555555555556,1.3881362814672782,0.7911,10
1.0,None,1,label_flip,10,True,1,9,0.10312500000000001,31,0.96875,1,32,mnist,212542,10000,1080,6000,9,1764278183.7332177,dataset_mnist_clients_50_buckets_2_eps_1.0_attack_label_flip_poison_1.0_20251127_154312,session_1764276194_9,1764276194.0167844,1989.716433763504,1764278183.7336125,improving,0.5167555555555556,1.3881362814672782,0.7911,10
