client_id,data_samples_used,is_malicious,model_parameters_count,round,timestamp,training_accuracy,training_epochs,training_loss,training_time,val_accuracy,val_loss
12,1080,False,212542,5,1764277064.0057197,0.5388888716697693,1,1.4681050777435303,13.65049147605896,0.6746666431427002,1.1146624088287354
11,1080,False,212542,5,1764277064.903159,0.5055555701255798,1,1.4463692903518677,14.545336484909058,0.643833339214325,1.2016793489456177
7,1080,False,212542,5,1764277065.091824,0.5287036895751953,1,1.431504249572754,14.57489275932312,0.6346666812896729,1.1887366771697998
8,1080,False,212542,5,1764277066.1529288,0.5148147940635681,1,1.4640816450119019,15.530641794204712,0.6516666412353516,1.1397745609283447
9,1080,False,212542,5,1764277070.9063697,0.5138888955116272,1,1.4987611770629883,6.794991970062256,0.6611666679382324,1.1172466278076172
7,1080,False,212542,6,1764277263.5223026,0.6203703880310059,1,1.2092665433883667,13.52363109588623,0.6894999742507935,1.0003232955932617
12,1080,False,212542,6,1764277264.046719,0.6481481194496155,1,1.1748000383377075,13.791536092758179,0.6958333253860474,1.0157756805419922
9,1080,False,212542,6,1764277264.36037,0.6481481194496155,1,1.1255402565002441,14.193346500396729,0.6901666522026062,0.9758233428001404
8,1080,False,212542,6,1764277264.9459555,0.605555534362793,1,1.2259461879730225,14.950626373291016,0.7023333311080933,0.9881788492202759
11,1080,False,212542,6,1764277272.7340877,0.6027777791023254,1,1.1897903680801392,9.416251182556152,0.6834999918937683,0.9812251925468445
9,1080,False,212542,7,1764277463.5337121,0.675000011920929,1,1.035161018371582,13.543976068496704,0.687666654586792,0.9313759803771973
12,1080,False,212542,7,1764277463.5870416,0.6564815044403076,1,1.070847988128662,13.393580436706543,0.687833309173584,0.983671247959137
11,1080,False,212542,7,1764277463.6971421,0.6574074029922485,1,1.0517818927764893,13.498454809188843,0.7174999713897705,0.905673086643219
7,1080,False,212542,7,1764277465.159216,0.6583333611488342,1,1.0539536476135254,14.837942600250244,0.703000009059906,0.8921483755111694
8,1080,False,212542,7,1764277465.912339,0.6305555701255798,1,1.0836310386657715,15.58949327468872,0.7251666784286499,0.8724681735038757
11,1080,False,212542,8,1764277662.8045733,0.6907407641410828,1,0.9455339908599854,12.728223085403442,0.7595000267028809,0.787073016166687
7,1080,False,212542,8,1764277663.5497472,0.6925926208496094,1,0.9413893222808838,13.477941989898682,0.7540000081062317,0.770839512348175
12,1080,False,212542,8,1764277669.9401984,0.7064814567565918,1,0.9140746593475342,7.535998344421387,0.7455000281333923,0.7924824357032776
9,1080,False,212542,8,1764277670.2413585,0.7064814567565918,1,0.949330747127533,7.380338430404663,0.7461666464805603,0.8069849610328674
8,1080,False,212542,8,1764277670.251235,0.6879629492759705,1,0.9663994908332825,7.584710359573364,0.7638333439826965,0.7798553109169006
12,1080,False,212542,9,1764277863.717042,0.7046296000480652,1,0.8671546578407288,12.971498250961304,0.7456666827201843,0.7868616580963135
9,1080,False,212542,9,1764277864.6022427,0.7324073910713196,1,0.8703389763832092,13.769001960754395,0.7356666922569275,0.7986817955970764
7,1080,False,212542,9,1764277865.0789397,0.7129629850387573,1,0.8843055367469788,14.23547101020813,0.7271666526794434,0.8079375624656677
11,1080,False,212542,9,1764277870.6301465,0.7157407402992249,1,0.8586602210998535,6.851761341094971,0.765333354473114,0.7721031904220581
8,1080,False,212542,9,1764277870.6987271,0.7009259462356567,1,0.9071045517921448,7.279892921447754,0.7556666731834412,0.7654313445091248
12,1080,True,212542,10,1764278063.394529,0.9240740537643433,1,0.597841739654541,12.434096097946167,0.11116666346788406,26.004392623901367
8,1080,True,212542,10,1764278064.6819324,0.9268518686294556,1,0.6965838670730591,14.256461381912231,0.11083333194255829,23.925687789916992
9,1080,True,212542,10,1764278070.3944933,0.9277777671813965,1,0.5492969155311584,8.046798467636108,0.11433333158493042,25.88170623779297
11,1080,True,212542,10,1764278070.4463964,0.9259259104728699,1,0.5287056565284729,6.687958240509033,0.11266666650772095,25.722726821899414
7,1080,True,212542,10,1764278070.9985752,0.9194444417953491,1,0.6505909562110901,20.575876235961914,0.10849999636411667,22.93893814086914
