attack_summary_attack_config,attack_summary_attack_rounds,attack_summary_is_malicious_client,attack_summary_total_attacks_performed,client_id,detection_summary_average_suspicion_score,detection_summary_clean_verdicts,detection_summary_detection_accuracy,detection_summary_poisoned_verdicts,detection_summary_total_bucket_evaluations,model_summary_dataset,model_summary_model_length,model_summary_test_samples,model_summary_training_samples,model_summary_validation_samples,session_metadata_client_id,session_metadata_end_time,session_metadata_experiment_name,session_metadata_session_id,session_metadata_start_time,session_metadata_total_duration,timestamp,training_summary_accuracy_trend,training_summary_average_accuracy,training_summary_average_loss,training_summary_final_accuracy,training_summary_total_rounds
None,,False,0,29,0,0,0,0,0,mnist,212542,10000,1080,6000,29,1764275964.1460762,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153800,session_1764275881_29,1764275881.1420276,83.00404906272888,1764275964.1462083,declining,0.0,0.0,0,1
None,,False,0,31,0,0,0,0,0,mnist,212542,10000,1080,6000,31,1764275964.2018197,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153800,session_1764275881_31,1764275881.8226018,82.37921857833862,1764275964.2019727,declining,0.0,0.0,0,1
None,,False,0,28,0,0,0,0,0,mnist,212542,10000,1080,6000,28,1764275964.2369971,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153800,session_1764275881_28,1764275881.4222956,82.81470203399658,1764275964.2372322,declining,0.0,0.0,0,1
None,,False,0,27,0,0,0,0,0,mnist,212542,10000,1080,6000,27,1764275967.1787834,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153800,session_1764275882_27,1764275882.088878,85.08990693092346,1764275967.179248,declining,0.0,0.0,0,1
None,,False,0,25,0,0,0,0,0,mnist,212542,10000,1080,6000,25,1764275967.226351,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153800,session_1764275881_25,1764275881.5502405,85.6761121749878,1764275967.226746,declining,0.0,0.0,0,1
