bucket_id,client_id,evaluation_time,flags_kurt,flags_mad,flags_mag_shift,flags_magnitude,flags_skew,flags_spat,flags_spat_shift,flags_spec,flags_temp,flags_temp_shift,is_malicious,metrics_consecutive_anomalies,metrics_eps,metrics_kurt,metrics_mad95,metrics_mag_shift,metrics_magnitude,metrics_phi_s,metrics_phi_t,metrics_skew,metrics_spat_shift,metrics_temp_shift,round,suspicion_score,thresholds_eps,thresholds_mad95,thresholds_phi_s,thresholds_phi_t,timestamp,verdict
0,5,0.0030012130737304688,False,False,True,False,False,False,False,False,False,False,True,0.0,0.0,0.741671496591108,377.82077046798344,8428118967539.119,8428.11896753912,1.0,1.0,0.20466552125396817,0.0,0.0,1,0.1,inf,inf,-inf,-inf,1764276336.0144403,Clean
0,3,0.002239704132080078,False,False,True,False,False,False,False,False,False,False,True,0.0,0.0,0.741671496591108,377.82077046798344,8428118967539.119,8428.11896753912,1.0,1.0,0.20466552125396817,0.0,0.0,1,0.1,inf,inf,-inf,-inf,1764276336.019642,Clean
1,5,0.0013782978057861328,False,False,False,False,False,False,True,False,False,True,True,0.0,0.0,0.6809445837627486,769885005481.0414,0.056387993208483395,8903.363682641062,0.04820542485187148,0.04820542485187148,0.3030773024053428,0.9517945751481285,0.9517945751481285,1,0.2,inf,inf,-inf,-inf,1764276336.051121,Clean
1,3,0.0013766288757324219,False,False,False,False,False,False,True,False,False,True,True,0.0,0.0,0.6809445837627486,769885005481.0414,0.056387993208483395,8903.363682641062,0.04820542485187148,0.04820542485187148,0.3030773024053428,0.9517945751481285,0.9517945751481285,1,0.2,inf,inf,-inf,-inf,1764276336.0548599,Clean
2,5,0.0020132064819335938,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,0.13249268760142652,35.02823416822774,0.13160126382302345,10075.057595552766,0.0675674970976634,0.10652221311287252,0.10865071295897079,0.019362072245791916,0.05831678826100104,1,0.1,1e-06,619555607273.6451,-0.07226261224573421,-0.050676767725436334,1764276336.0807915,Clean
2,3,0.002119779586791992,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,0.13249268760142652,35.02823416822774,0.13160126382302345,10075.057595552766,0.0675674970976634,0.10652221311287252,0.10865071295897079,0.019362072245791916,0.05831678826100104,1,0.1,1e-06,619555607273.6451,-0.07226261224573421,-0.050676767725436334,1764276336.0851245,Clean
3,5,0.0020058155059814453,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.6506692029476011,7.620145210306494,0.025077225270211622,9822.403106618707,0.028955834258591384,0.015665387927739405,0.11158081506043033,0.03861166283907201,0.09085682518513312,1,0.0,1e-06,525841237784.33997,-0.12616674954983764,-0.11711542113787232,1764276336.1127353,Clean
3,3,0.002173900604248047,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.6506692029476011,7.620145210306494,0.025077225270211622,9822.403106618707,0.028955834258591384,0.015665387927739405,0.11158081506043033,0.03861166283907201,0.09085682518513312,1,0.0,1e-06,525841237784.33997,-0.12616674954983764,-0.11711542113787232,1764276336.1171966,Clean
4,5,0.00442957878112793,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.4505506795151879,4.367487901153122,0.05986414367452653,9234.39335581491,0.02044763897110154,0.011220748262362972,0.25734064543874935,0.008508195287489844,0.004444639665376433,1,0.0,1e-06,461931003331.10846,-0.15079240874858815,-0.1470308240456641,1764276336.15006,Clean
4,3,0.0034027099609375,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.4505506795151879,4.367487901153122,0.05986414367452653,9234.39335581491,0.02044763897110154,0.011220748262362972,0.25734064543874935,0.008508195287489844,0.004444639665376433,1,0.0,1e-06,461931003331.10846,-0.15079240874858815,-0.1470308240456641,1764276336.155782,Clean
5,5,0.0024442672729492188,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,0.518514542170661,4.06989781266535,0.011353349068729271,9339.234647021442,0.0009467415773903983,-0.021976770551568683,0.40896798612488255,0.019500897393711143,0.033197518813931653,1,0.1,1e-06,415233368805.25696,-0.1665491880790764,-0.169677737279563,1764276336.192046,Clean
5,3,0.0025594234466552734,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,0.518514542170661,4.06989781266535,0.011353349068729271,9339.234647021442,0.0009467415773903983,-0.021976770551568683,0.40896798612488255,0.019500897393711143,0.033197518813931653,1,0.1,1e-06,415233368805.25696,-0.1665491880790764,-0.169677737279563,1764276336.1970851,Clean
6,5,0.002361774444580078,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,0.45020763057067414,3.2583957318935406,0.11242068925209647,10389.157843126764,0.018645710990733127,-0.034621494847463664,0.18559122931108585,0.01769896941334273,0.012644724295894982,1,0.1,1e-06,379387204255.02246,-0.17048857819684798,-0.18464358502999595,1764276336.2277417,Clean
6,3,0.0025222301483154297,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,0.45020763057067414,3.2583957318935406,0.11242068925209647,10389.157843126764,0.018645710990733127,-0.034621494847463664,0.18559122931108585,0.01769896941334273,0.012644724295894982,1,0.1,1e-06,379387204255.02246,-0.17048857819684798,-0.18464358502999595,1764276336.2327142,Clean
7,5,0.0024204254150390625,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.3491796183888889,2.874396930900136,0.06463362293689227,9717.668932462188,0.024829130354639576,0.02995231108188286,0.15356368029586684,0.006183419363906449,0.06457380592934653,1,0.0,1e-06,350851158546.51074,-0.17016838508702897,-0.18156555557216564,1764276336.2629967,Clean
7,3,0.002591848373413086,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.3491796183888889,2.874396930900136,0.06463362293689227,9717.668932462188,0.024829130354639576,0.02995231108188286,0.15356368029586684,0.006183419363906449,0.06457380592934653,1,0.0,1e-06,350851158546.51074,-0.17016838508702897,-0.18156555557216564,1764276336.2679474,Clean
8,5,0.0025131702423095703,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,0.28402769009794415,2.769199392674859,0.06158667241317528,10316.147825625489,0.016365780019325572,-0.02137419095790749,0.02352314729285105,0.008463350335314004,0.05132650203979035,1,0.1,1e-06,327494293133.55646,-0.16971934158991142,-0.18572448630377547,1764276336.298296,Clean
8,3,0.0026586055755615234,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,0.28402769009794415,2.769199392674859,0.06158667241317528,10316.147825625489,0.016365780019325572,-0.02137419095790749,0.02352314729285105,0.008463350335314004,0.05132650203979035,1,0.1,1e-06,327494293133.55646,-0.16971934158991142,-0.18572448630377547,1764276336.3035295,Clean
9,5,0.0025916099548339844,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.434686159933666,2.5385117164567528,0.04946722583520547,9805.83661138586,0.032677317443551984,0.10622503821395488,0.2371418845805352,0.016311537424226412,0.12759922917186237,1,0.0,1e-06,307954002221.773,-0.16603118713314435,-0.17176234773713894,1764276336.3342326,Clean
9,3,0.0027365684509277344,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.434686159933666,2.5385117164567528,0.04946722583520547,9805.83661138586,0.032677317443551984,0.10622503821395488,0.2371418845805352,0.016311537424226412,0.12759922917186237,1,0.0,1e-06,307954002221.773,-0.16603118713314435,-0.17176234773713894,1764276336.3402927,Clean
10,5,0.002795696258544922,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.22806916950676603,2.5034990555237315,1.3773690599374548e-05,9805.701548826306,0.04612011288576108,0.057385108590820647,0.26042817929386,0.013442795442209096,0.04883992962313423,1,0.0,1e-06,291315923592.2871,-0.16063916309426232,-0.16470261764686017,1764276336.3719234,Clean
10,3,0.0029816627502441406,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.22806916950676603,2.5034990555237315,1.3773690599374548e-05,9805.701548826306,0.04612011288576108,0.057385108590820647,0.26042817929386,0.013442795442209096,0.04883992962313423,1,0.0,1e-06,291315923592.2871,-0.16063916309426232,-0.16470261764686017,1764276336.3774755,Clean
11,5,0.0025267601013183594,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.5240318782800166,2.405917865310711,0.020546207178124852,10007.171524375372,0.03213660921208495,0.04778350300594087,0.05851525475135955,0.01398350367367613,0.009601605584879776,1,0.0,1e-06,276942058391.1144,-0.15702323228296783,-0.1592091627365012,1764276336.4083993,Clean
11,3,0.0026972293853759766,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.5240318782800166,2.405917865310711,0.020546207178124852,10007.171524375372,0.03213660921208495,0.04778350300594087,0.05851525475135955,0.01398350367367613,0.009601605584879776,1,0.0,1e-06,276942058391.1144,-0.15702323228296783,-0.1592091627365012,1764276336.4135623,Clean
12,5,0.002520322799682617,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.3655915185906795,2.3364055514151403,0.05510860607768951,9455.690250886642,0.03770285949052079,0.07867312039741718,0.26498361908408175,0.005566250278435839,0.03088961739147631,1,0.0,1e-06,264372684365.89536,-0.15290877822168597,-0.15128803189718976,1764276336.444648,Clean
12,3,0.0026967525482177734,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.3655915185906795,2.3364055514151403,0.05510860607768951,9455.690250886642,0.03770285949052079,0.07867312039741718,0.26498361908408175,0.005566250278435839,0.03088961739147631,1,0.0,1e-06,264372684365.89536,-0.15290877822168597,-0.15128803189718976,1764276336.449837,Clean
13,5,0.0027730464935302734,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.635410996807666,2.2535789893926634,0.05421726940473674,9968.35195662676,0.03629555795682692,0.02318439274183574,0.1334269207071349,0.0014073015336938666,0.05548872765558144,1,0.1,1e-06,253267490662.778,-0.14910129026376154,-0.14894898368014703,1764276336.4813576,Clean
13,3,0.002791881561279297,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.635410996807666,2.2535789893926634,0.05421726940473674,9968.35195662676,0.03629555795682692,0.02318439274183574,0.1334269207071349,0.0014073015336938666,0.05548872765558144,1,0.1,1e-06,253267490662.778,-0.14910129026376154,-0.14894898368014703,1764276336.4868083,Clean
14,5,0.002773284912109375,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.28304364772854385,2.0212997284824916,0.02490320182115409,9720.108076026563,0.02668846440767183,-0.016179795081948202,0.03684198876125128,0.009607093549155094,0.03936418782378394,1,0.0,1e-06,243368728235.78516,-0.14627403804455696,-0.15017925474605892,1764276336.5189614,Clean
14,3,0.0028841495513916016,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.28304364772854385,2.0212997284824916,0.02490320182115409,9720.108076026563,0.02668846440767183,-0.016179795081948202,0.03684198876125128,0.009607093549155094,0.03936418782378394,1,0.0,1e-06,243368728235.78516,-0.14627403804455696,-0.15017925474605892,1764276336.5243902,Clean
15,5,0.002840757369995117,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.5343216191873652,2.225993975096301,0.02931854066810489,10005.087459951952,0.01578446627755783,0.007820163859489273,0.055089285034142385,0.010903998130113998,0.023999958941437475,1,0.0,1e-06,234477300658.79797,-0.1443889052605557,-0.14879692330163796,1764276336.556139,Clean
15,3,0.002842426300048828,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.5343216191873652,2.225993975096301,0.02931854066810489,10005.087459951952,0.01578446627755783,0.007820163859489273,0.055089285034142385,0.010903998130113998,0.023999958941437475,1,0.0,1e-06,234477300658.79797,-0.1443889052605557,-0.14879692330163796,1764276336.5614593,Clean
0,5,0.0031583309173583984,True,False,True,False,False,False,False,False,False,True,True,1.0,0.0,-0.9370562418238593,0.5883803223740183,0.885014544581234,1150.4395380862748,0.14232327905857034,0.47576509146881313,0.04439256719238574,0.1265388127810125,0.4679449276093239,2,0.3,1e-06,226436766338.01285,-0.13465834975594038,-0.13613383523531578,1764276544.9068468,Poisoned
0,4,0.002488851547241211,False,False,True,False,False,False,False,False,False,True,True,0.0,0.0,-0.9370562418238593,42.69766054876191,1150439538086.2747,1150.4395380862748,1.0,0.47576509146881313,0.04439256719238574,0.0,0.5242349085311868,2,0.2,inf,inf,-inf,-inf,1764276544.9314063,Clean
1,5,0.0027146339416503906,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,-0.965081202457621,0.6196262949600222,0.09190387886153321,1044.7096821403836,0.13991062089670453,0.46641348953879813,0.08650915964510034,0.0024126581618658105,0.009351601930014997,2,0.1,1e-06,219122344611.30453,-0.12591199022599847,-0.12269375251946699,1764276544.9460695,Clean
1,4,0.0012867450714111328,False,False,False,False,False,False,False,False,False,True,True,0.0,0.0,-0.965081202457621,35102347134.43694,0.09190387886153321,1044.7096821403836,0.8678497389043753,0.8678497389043753,0.08650915964510034,0.13215026109562467,0.3920846474355622,2,0.1,inf,inf,-inf,-inf,1764276544.9624038,Clean
2,5,0.0023679733276367188,False,False,False,False,False,False,False,False,False,True,True,0.0,0.0,-0.5347610061409327,0.5548369245934796,0.17237786586291517,1224.7945075942398,0.18122596133720317,0.8474468979633922,0.09096114512881888,0.041315340440498644,0.3810334084245941,2,0.1,1e-06,212433181815.07217,-0.11634558850539137,-0.1251988944483358,1764276544.9745271,Clean
2,4,0.001913309097290039,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,-0.5347610061409327,32.44250219256945,0.17237786586291517,1224.7945075942398,0.8550139491365016,0.8474468979633922,0.09096114512881888,0.012835789767873695,0.020402840940983102,2,0.1,1e-06,28248187515.031357,0.8420897238183629,0.5501398355247202,1764276544.9917789,Clean
3,5,0.002413034439086914,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,-0.6339130060447484,0.5301374618673618,0.041459545453305206,1275.5739311528432,0.21916673901259479,0.8624870938882749,0.16750083760974666,0.03794077767539161,0.015040195924882704,2,0.0,1e-06,206286797143.5921,-0.10649465756270887,-0.12029948189237899,1764276545.004662,Clean
3,4,0.0018703937530517578,False,False,False,True,True,False,False,False,False,False,True,0.0,0.0,-0.6339130060447484,8.571689180347636,0.041459545453305206,1275.5739311528432,0.8764445744503888,0.8624870938882749,0.16750083760974666,0.021430625313887175,0.015040195924882704,2,0.2,1e-06,23975348967.895576,0.8414915650497561,0.5971601611706522,1764276545.0216255,Clean
4,5,0.002355813980102539,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,-0.26824252111451763,0.5212986652071725,0.05793493065253863,1349.4742183964272,0.24658710755902777,0.8615671266162335,0.2683222983350265,0.027420368546432983,0.0009199672720414664,2,0.1,1e-06,200615020002.9807,-0.09681565163554207,-0.11069059743335635,1764276545.035396,Clean
4,4,0.0028905868530273438,False,False,False,True,True,False,False,False,False,False,True,0.0,0.0,-0.26824252111451763,6.698640538967943,0.05793493065253863,1349.4742183964272,0.8445880389718353,0.8615671266162335,0.2683222983350265,0.031856535478553494,0.0009199672720414664,2,0.2,1e-06,21061408289.703217,0.8321167461219335,0.6292459751620745,1764276545.0551672,Clean
5,5,0.0024361610412597656,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,-0.45580924131098444,0.5246124818666675,0.15158283173084977,1554.0313417688844,0.28222385912337866,0.8344868925552867,0.3315999223146144,0.035636751564350894,0.02708023406094673,2,0.1,1e-06,195360969084.86444,-0.08729596615105072,-0.09774840477611213,1764276545.0690832,Clean
5,4,0.0021936893463134766,False,False,False,True,True,False,False,False,False,False,True,0.0,0.0,-0.45580924131098444,5.17501313677569,0.15158283173084977,1554.0313417688844,0.8591625627606854,0.8344868925552867,0.3315999223146144,0.014574523788850047,0.02708023406094673,2,0.2,1e-06,18932263591.611877,0.8309530695568276,0.6499175808204537,1764276545.086772,Clean
6,5,0.0025010108947753906,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,0.11734341429198736,0.4920000294290221,0.10065221342864467,1397.614647482259,0.3015828848305051,0.8265192475020474,0.49049061376317743,0.019359025707126443,0.007967645053239325,2,0.1,1e-06,190476772556.58084,-0.07816401804102535,-0.08355927351597381,1764276545.1003242,Clean
6,4,0.002395153045654297,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,0.11734341429198736,4.251260073352729,0.10065221342864467,1397.614647482259,0.826625104062337,0.8265192475020474,0.49049061376317743,0.03253745869834834,0.007967645053239325,2,0.1,1e-06,17297883778.133327,0.8227671219130029,0.6648481153977807,1764276545.1183758,Clean
7,5,0.0025076866149902344,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,-0.9363575890901625,0.48539910158711974,0.1631594424836809,1169.5806207918642,0.3258128543786936,0.8112720711783558,0.011746955268959823,0.024229969548188512,0.015247176323691658,2,0.1,1e-06,185921824352.31793,-0.06938076685645747,-0.06869856596661778,1764276545.1320524,Clean
7,4,0.0022563934326171875,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,-0.9363575890901625,3.4734870323662497,0.1631594424836809,1169.5806207918642,0.8397768935627751,0.8112720711783558,0.011746955268959823,0.01315178950043805,0.015247176323691658,2,0.1,1e-06,15996803518.885067,0.8202935310983567,0.6750964388424332,1764276545.1503327,Clean
8,5,0.0025119781494140625,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,-0.29310284911235174,0.5037366350520105,0.10810973257235157,1296.0236689275857,0.3442811935429145,0.8236124201156058,0.2577817493219609,0.01846833916422086,0.01234034893725,2,0.0,1e-06,181661434157.7217,-0.06095238489448315,-0.05395355373623545,1764276545.1640134,Clean
8,4,0.0022389888763427734,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,-0.29310284911235174,2.9182238109486276,0.10810973257235157,1296.0236689275857,0.8378921355182601,0.8236124201156058,0.2577817493219609,0.0018847580445149337,0.01234034893725,2,0.0,1e-06,14931864220.045128,0.81837754432994,0.6846792177526526,1764276545.1824453,Clean
9,5,0.0027081966400146484,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,-0.8093697356695686,0.4586420862958846,0.14071725835271573,1113.6507714757274,0.36930199030332195,0.8231656849480244,0.14875052975810252,0.02502079676040747,0.0004467351675813136,2,0.1,1e-06,177665770509.7595,-0.052861582913344224,-0.0392953271761704,1764276545.196234,Clean
