client_id,data_samples_used,is_malicious,model_parameters_count,round,timestamp,training_accuracy,training_epochs,training_loss,training_time,val_accuracy,val_loss
45,1080,False,212542,1,1764276257.7053099,0.1796296238899231,1,2.3522984981536865,15.200932741165161,0.47699999809265137,2.065680742263794
49,1080,False,212542,1,1764276266.151345,0.2759259343147278,1,2.249185085296631,9.399371862411499,0.6481666564941406,1.7120977640151978
43,1080,False,212542,1,1764276266.1630456,0.25,1,2.3272337913513184,9.666887760162354,0.562666654586792,1.8800244331359863
48,1080,False,212542,1,1764276266.7694693,0.26944443583488464,1,2.307018518447876,9.272016525268555,0.5536666512489319,1.8778783082962036
49,1080,False,212542,2,1764276469.5698435,0.10740740597248077,1,2.3046047687530518,7.742002248764038,0.0963333323597908,2.2998106479644775
43,1080,False,212542,2,1764276470.6223445,0.1111111119389534,1,2.3044025897979736,7.355442047119141,0.09799999743700027,2.30019474029541
45,1080,False,212542,2,1764276470.6226428,0.11851851642131805,1,2.3013291358947754,6.913696527481079,0.09399999678134918,2.2945716381073
48,1080,False,212542,2,1764276470.6422272,0.10648148506879807,1,2.304196357727051,7.13093113899231,0.10100000351667404,2.2995765209198
49,1080,False,212542,3,1764276662.632711,0.10833333432674408,1,2.284379243850708,11.508984804153442,0.0963333323597908,2.251837968826294
48,1080,False,212542,3,1764276663.0186765,0.10277777910232544,1,2.28519606590271,11.8948974609375,0.14249999821186066,2.2534751892089844
45,1080,False,212542,3,1764276666.6219308,0.1101851835846901,1,2.2691335678100586,15.496102571487427,0.1366666704416275,2.1967079639434814
43,1080,False,212542,3,1764276672.4882848,0.10925926268100739,1,2.2805063724517822,8.335660696029663,0.09799999743700027,2.221531391143799
48,1080,False,212542,4,1764276865.9730537,0.24259258806705475,1,2.066683053970337,13.7101891040802,0.5360000133514404,1.673680067062378
43,1080,False,212542,4,1764276867.225425,0.2481481432914734,1,2.024149179458618,15.39046049118042,0.43283334374427795,1.5624313354492188
45,1080,False,212542,4,1764276867.401335,0.2083333283662796,1,2.051762819290161,15.564901113510132,0.34716665744781494,1.739448070526123
49,1080,False,212542,4,1764276872.1466324,0.23333333432674408,1,2.0559279918670654,7.11331033706665,0.32233333587646484,1.7481160163879395
48,1080,False,212542,5,1764277061.9342377,0.529629647731781,1,1.4564449787139893,11.587184190750122,0.6779999732971191,1.0840164422988892
43,1080,False,212542,5,1764277064.024337,0.5231481194496155,1,1.4512505531311035,13.68047308921814,0.6106666922569275,1.2274742126464844
49,1080,False,212542,5,1764277069.872389,0.5055555701255798,1,1.4488563537597656,7.866149187088013,0.6349999904632568,1.1814976930618286
45,1080,False,212542,5,1764277070.8984878,0.4962962865829468,1,1.5033434629440308,6.808405637741089,0.6271666884422302,1.2411586046218872
43,1080,False,212542,6,1764277263.2646146,0.625,1,1.1605961322784424,13.263951778411865,0.7118333578109741,0.9486788511276245
48,1080,False,212542,6,1764277270.3204503,0.6518518328666687,1,1.1314778327941895,7.137121915817261,0.6838333606719971,0.967276394367218
49,1080,False,212542,6,1764277270.443944,0.6212962865829468,1,1.1949121952056885,6.849033355712891,0.6568333506584167,1.0209643840789795
45,1080,False,212542,6,1764277270.455169,0.6185185313224792,1,1.2196182012557983,8.868932485580444,0.6866666674613953,1.040948510169983
49,1080,False,212542,7,1764277462.25793,0.6574074029922485,1,1.0533784627914429,12.014638423919678,0.7223333120346069,0.8772923350334167
43,1080,False,212542,7,1764277470.5109048,0.6675925850868225,1,1.005393624305725,7.3237409591674805,0.7281666398048401,0.8515048623085022
45,1080,False,212542,7,1764277470.6383595,0.6425926089286804,1,1.0880069732666016,20.654390811920166,0.7366666793823242,0.8635019659996033
48,1080,False,212542,7,1764277472.6523685,0.6611111164093018,1,1.0506272315979004,10.497483491897583,0.6958333253860474,0.9305756092071533
43,1080,False,212542,8,1764277662.4652643,0.6944444179534912,1,0.9749407768249512,12.388375282287598,0.7356666922569275,0.7951459884643555
49,1080,False,212542,8,1764277662.564394,0.6777777671813965,1,0.9853696227073669,12.47792100906372,0.7408333420753479,0.8201153874397278
45,1080,False,212542,8,1764277665.415724,0.6888889074325562,1,0.9856756329536438,15.020288467407227,0.7483333349227905,0.7886756062507629
48,1080,False,212542,8,1764277669.9546323,0.6879629492759705,1,0.9791325330734253,6.870968580245972,0.7571666836738586,0.779218316078186
43,1080,False,212542,9,1764277863.2001288,0.7370370626449585,1,0.8462095856666565,12.3890860080719,0.7638333439826965,0.7413524389266968
45,1080,False,212542,9,1764277865.4278023,0.7194444537162781,1,0.9004845023155212,14.953651666641235,0.7820000052452087,0.7434065937995911
49,1080,False,212542,9,1764277870.1925354,0.6935185194015503,1,0.9713284969329834,8.1594717502594,0.7611666917800903,0.7482166290283203
48,1080,False,212542,9,1764277870.6062841,0.7231481671333313,1,0.8903342485427856,6.348265886306763,0.7254999876022339,0.8003002405166626
49,1080,False,212542,10,1764278062.6717637,0.7157407402992249,1,0.8751223683357239,12.239690065383911,0.777999997138977,0.6984495520591736
43,1080,False,212542,10,1764278063.5667107,0.7425925731658936,1,0.8304073214530945,12.52059531211853,0.7273333072662354,0.7870147824287415
45,1080,False,212542,10,1764278064.6848133,0.7351852059364319,1,0.8506553769111633,14.25626277923584,0.7673333287239075,0.7400749325752258
48,1080,False,212542,10,1764278070.194042,0.7361111044883728,1,0.8541952967643738,6.755518198013306,0.746999979019165,0.7495444416999817
