bucket_id,client_id,evaluation_time,flags_kurt,flags_mad,flags_mag_shift,flags_magnitude,flags_skew,flags_spat,flags_spat_shift,flags_spec,flags_temp,flags_temp_shift,is_malicious,metrics_consecutive_anomalies,metrics_eps,metrics_kurt,metrics_mad95,metrics_mag_shift,metrics_magnitude,metrics_phi_s,metrics_phi_t,metrics_skew,metrics_spat_shift,metrics_temp_shift,round,suspicion_score,thresholds_eps,thresholds_mad95,thresholds_phi_s,thresholds_phi_t,timestamp,verdict
0,49,0.0028858184814453125,False,False,True,False,False,False,False,False,False,True,False,0.0,0.0,-0.9370562418238593,42.69766054876191,1150439538086.2747,1150.4395380862748,1.0,0.47576509146881313,0.04439256719238574,0.0,0.5242349085311868,2,0.2,inf,inf,-inf,-inf,1764276544.913415,Clean
1,49,0.001383066177368164,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,-0.965081202457621,35102347134.43694,0.09190387886153321,1044.7096821403836,0.8678497389043753,0.8678497389043753,0.08650915964510034,0.13215026109562467,0.3920846474355622,2,0.1,inf,inf,-inf,-inf,1764276544.9500468,Clean
2,49,0.002049684524536133,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,-0.5347610061409327,32.44250219256945,0.17237786586291517,1224.7945075942398,0.8550139491365016,0.8474468979633922,0.09096114512881888,0.012835789767873695,0.020402840940983102,2,0.1,1e-06,28248187515.031357,0.8420897238183629,0.5501398355247202,1764276544.9788299,Clean
3,49,0.0019230842590332031,False,False,False,True,True,False,False,False,False,False,False,0.0,0.0,-0.6339130060447484,8.571689180347636,0.041459545453305206,1275.5739311528432,0.8764445744503888,0.8624870938882749,0.16750083760974666,0.021430625313887175,0.015040195924882704,2,0.2,1e-06,23975348967.895576,0.8414915650497561,0.5971601611706522,1764276545.008832,Clean
4,49,0.003203868865966797,False,False,False,True,True,False,False,False,False,False,False,0.0,0.0,-0.26824252111451763,6.698640538967943,0.05793493065253863,1349.4742183964272,0.8445880389718353,0.8615671266162335,0.2683222983350265,0.031856535478553494,0.0009199672720414664,2,0.2,1e-06,21061408289.703217,0.8321167461219335,0.6292459751620745,1764276545.0409784,Clean
5,49,0.0021638870239257812,False,False,False,True,True,False,False,False,False,False,False,0.0,0.0,-0.45580924131098444,5.17501313677569,0.15158283173084977,1554.0313417688844,0.8591625627606854,0.8344868925552867,0.3315999223146144,0.014574523788850047,0.02708023406094673,2,0.2,1e-06,18932263591.611877,0.8309530695568276,0.6499175808204537,1764276545.0735447,Clean
6,49,0.002239227294921875,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.11734341429198736,4.251260073352729,0.10065221342864467,1397.614647482259,0.826625104062337,0.8265192475020474,0.49049061376317743,0.03253745869834834,0.007967645053239325,2,0.1,1e-06,17297883778.133327,0.8227671219130029,0.6648481153977807,1764276545.1047862,Clean
7,49,0.002264261245727539,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,-0.9363575890901625,3.4734870323662497,0.1631594424836809,1169.5806207918642,0.8397768935627751,0.8112720711783558,0.011746955268959823,0.01315178950043805,0.015247176323691658,2,0.1,1e-06,15996803518.885067,0.8202935310983567,0.6750964388424332,1764276545.136656,Clean
8,49,0.002329587936401367,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,-0.29310284911235174,2.9182238109486276,0.10810973257235157,1296.0236689275857,0.8378921355182601,0.8236124201156058,0.2577817493219609,0.0018847580445149337,0.01234034893725,2,0.0,1e-06,14931864220.045128,0.81837754432994,0.6846792177526526,1764276545.1687558,Clean
9,49,0.0025091171264648438,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,-0.8093697356695686,2.5956655663794224,0.14071725835271573,1113.6507714757274,0.8299877762948064,0.8231656849480244,0.14875052975810252,0.007904359223453783,0.0004467351675813136,2,0.0,1e-06,14040938861.02972,0.8158090853520861,0.6926583370759746,1764276545.201243,Clean
10,49,0.002496004104614258,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,-0.8976608888782351,2.2715416192076945,0.06599027409516878,1187.1408911317728,0.8529945753838264,0.8399273443994408,0.0265934546814006,0.023006799089020036,0.01676165945141639,2,0.0,1e-06,13282337761.191505,0.8169588900965634,0.7006115628819071,1764276545.2338195,Clean
11,49,0.0024836063385009766,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,-0.48548818306727837,2.5047260530321176,0.14548620151003436,1359.8535100399172,0.8587142183845295,0.8757293207686394,0.22181006165558967,0.005719643000703156,0.035801976369198574,2,0.0,1e-06,12626971826.626661,0.8185574792515792,0.7091051820991858,1764276545.2667892,Clean
12,49,0.002515077590942383,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,-0.637306076146531,2.4874028014634333,0.004092019438413157,1365.418057036399,0.8535836750772146,0.8656075016695115,0.21246388460496302,0.005130543307314994,0.010121819099127904,2,0.0,1e-06,12053880355.426327,0.8195327662077706,0.71624359654899,1764276545.3002062,Clean
13,49,0.0026330947875976562,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,-0.7865096801411062,2.1663763267991722,0.09769665340803138,1232.0212823609486,0.8541850277358,0.8662167643859153,0.03391733048956121,0.0006013526585854079,0.0006092627164038245,2,0.0,1e-06,11547547121.588726,0.820481890205043,0.7225974304230195,1764276545.3347409,Clean
14,49,0.0025916099548339844,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,-0.7714966235591811,2.0349186136648467,0.0005378344347148968,1232.6839058309045,0.8513685768008371,0.8754457772704292,0.04095425029776493,0.0028164509349628553,0.009229012884513832,2,0.0,1e-06,11096220244.749765,0.8211307102533911,0.7285872126838723,1764276545.3691635,Clean
15,49,0.0026540756225585938,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,-0.46881388809121827,2.2874661187930085,0.03219173972322885,1193.0016663733506,0.8368078784820594,0.8629773662694623,0.00730430266091571,0.01456069831877771,0.01246841100096685,2,0.0,1e-06,10690822068.114393,0.8204685359567162,0.7335727128929588,1764276545.4052162,Clean
0,49,0.004583835601806641,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.07585332741102713,2.5522427990909087,0.026683566141292334,1161.1681275019787,0.8232694895118842,0.8893016099795057,0.5190359750499755,0.01353838897017523,0.026324243710043382,3,0.1,1e-06,10324219750.94302,0.8185799071494607,0.7388330855097124,1764276745.7118282,Clean
0,45,0.0034813880920410156,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0.07585332741102713,52.076610574865775,1161168127501.9785,1161.1681275019787,1.0,0.8893016099795057,0.5190359750499755,0.0,0.11069839002049431,3,0.1,inf,inf,-inf,-inf,1764276745.7191176,Clean
