attack_summary_attack_config,attack_summary_attack_rounds,attack_summary_is_malicious_client,attack_summary_total_attacks_performed,client_id,detection_summary_average_suspicion_score,detection_summary_clean_verdicts,detection_summary_detection_accuracy,detection_summary_poisoned_verdicts,detection_summary_total_bucket_evaluations,model_summary_dataset,model_summary_model_length,model_summary_test_samples,model_summary_training_samples,model_summary_validation_samples,session_metadata_client_id,session_metadata_end_time,session_metadata_experiment_name,session_metadata_session_id,session_metadata_start_time,session_metadata_total_duration,timestamp,training_summary_accuracy_trend,training_summary_average_accuracy,training_summary_average_loss,training_summary_final_accuracy,training_summary_total_rounds
None,,False,0,17,0,0,0,0,0,mnist,212542,10000,1080,6000,17,1764275964.2350776,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153757,session_1764275878_17,1764275878.9899178,85.2451605796814,1764275964.2352102,declining,0.0,0.0,0,1
None,,False,0,15,0,0,0,0,0,mnist,212542,10000,1080,6000,15,1764275964.2376463,dataset_mnist_clients_50_buckets_2_eps_1.0_20251127_153757,session_1764275879_15,1764275879.6621056,84.57554173469543,1764275964.2378647,declining,0.0,0.0,0,1
